house_id,price
house_9308,51.96
house_7061,120.62
house_4718,4.34
house_4826,111.22
house_10046,59.54
house_4579,64.19
house_13210,65.59
house_2275,54.07
house_9985,242.18
house_2503,120.05
house_3641,24.71
house_6264,44.26
house_11171,76.25
house_11257,120.13
house_8036,91.65
,47.83
house_8678,78.67
house_8395,96.74
house_1964,66.91
house_10114,118.27
house_8440,51.64
,126.22
house_11320,132.14
,91.15
house_1520,77.48
,104.89
house_8820,64.45
house_5011,66.56
house_5655,1960.97
,122.57
house_8338,54.24
house_7452,201.56
house_8509,110.02
house_9796,117.89
,400.94
house_6971,40.79
,89.14
house_2324,71.0
house_1025,81.66
house_6014,65.07
house_4924,93.14
house_8117,45.53
house_4658,-22.15
,84.97
house_12815,74.83
house_11948,11.32
,58.7
,213.12
house_11149,254.93
house_9707,75.57
house_9071,19.52
house_12359,109.05
house_6074,72.58
house_4933,60.03
house_8807,63.81
house_10771,53.7
,48.19
house_7937,67.66
house_8297,338.61
house_7777,115.28
,142.69
house_6929,36.9
house_9665,60.7
,91.76
house_6351,244.66
house_8730,11.22
house_9584,288.94
,205.32
house_4101,318.56
,65.78
house_2756,167.54
house_8504,311.65
house_2232,484.67
house_6989,69.67
,18.37
,56.21
house_10940,44.93
house_37,198.16
,34.59
house_12630,134.91
house_536,-1.53
house_10447,38.76
house_11691,158.54
house_5865,36.34
house_9104,201.67
house_8990,115.36
house_6884,44.87
house_8659,56.1
,211.33
house_8244,138.68
house_5846,42.79
,120.86
house_6903,71.66
house_12533,277.93
,79.5
house_9103,324.69
house_5904,373.31
house_8955,56.6
house_5208,48.76
house_12999,128.04
house_7129,52.22
house_10987,88.86
house_4616,60.39
house_11699,117.84
house_6345,119.09
house_9139,60.97
house_1370,22.78
house_8124,79.27
house_10364,53.21
house_1493,245.43
,89.99
house_5379,120.37
,68.43
house_2489,73.31
house_4977,106.86
house_10495,177.79
house_6097,133.99
house_3048,74.82
,312.86
house_11997,25.1
house_12332,248.56
house_6751,113.24
house_6348,235.22
house_12895,277.21
,58.01
house_5176,68.64
house_8312,211.97
house_6833,67.31
house_13213,71.53
house_8735,217.22
house_11780,57.14
house_6961,154.2
house_10715,49.39
house_4094,45.41
,69.89
house_3030,43.59
house_2504,29.1
house_1666,268.65
house_302,32.38
,71.36
house_8030,106.37
house_5018,230.39
house_12446,137.46
house_5706,142.98
,37.16
,157.78
,114.31
house_3785,294.83
house_11069,6.33
,302.43
house_342,44.67
house_11053,220.56
house_1087,232.43
,75.51
house_8573,292.13
,13.8
house_11382,63.43
,104.57
,75.62
house_4810,43.04
house_2218,43.8
house_6671,39.83
house_9751,77.47
house_3868,39.28
house_741,106.31
house_9007,45.22
house_4048,62.96
,123.47
,95.26
house_8900,123.75
,68.25
house_7386,-7.52
house_6007,31.29
,245.93
house_5895,280.13
house_1946,15.33
house_7054,64.18
house_1656,144.31
,23.05
,44.5
house_5888,181.98
house_1188,344.81
house_9215,45.91
house_11166,59.85
house_8069,36.39
house_3600,-13.91
house_1297,65.24
house_2188,52.11
house_1081,33.42
house_4224,47.15
house_11018,65.03
,42.32
house_3521,62.89
house_5975,40.11
,52.4
house_10903,71.97
,98.32
,114.46
house_6728,264.94
house_7160,205.95
house_5407,75.44
house_12593,109.08
house_2443,71.84
house_920,321.54
house_12722,60.14
,123.26
house_1256,84.33
house_10076,83.6
house_12372,36.04
,53.76
house_4426,73.8
,124.77
house_307,31.49
house_12307,52.06
house_5514,70.19
house_5745,78.69
,80.93
house_11041,130.02
house_3210,196.77
house_1406,236.56
house_8113,41.91
house_2065,55.5
,125.68
,13.77
,76.11
house_1435,71.06
house_12893,65.51
,78.06
house_11856,194.8
house_4845,216.06
house_12864,311.59
,313.02
,48.06
house_11722,81.16
,118.78
house_1093,33.57
house_12766,294.86
house_12417,35.53
house_13278,294.52
house_1191,63.34
,66.24
house_8135,93.28
house_13296,68.48
house_3005,108.08
,79.44
house_4802,65.63
,97.69
,128.42
house_3728,174.36
house_6455,103.69
,109.58
house_285,115.54
house_4773,61.27
house_6635,34.36
house_7861,35.47
house_5451,55.64
house_4879,39.64
house_12188,66.14
house_4993,75.2
house_2898,63.7
,30.9
,285.44
house_399,74.04
house_4473,71.92
,-17.22
,43.89
house_7086,161.36
house_4520,103.24
,45.52
house_7302,80.42
house_4401,-14.03
house_4536,50.69
,160.61
house_10426,132.03
house_6389,117.13
house_8642,53.76
house_7901,59.23
house_1250,231.9
house_2001,83.83
house_189,60.61
house_3348,124.54
house_5305,-5.38
,49.42
,48.73
house_4469,6.33
house_6147,72.21
,107.48
,146.04
house_1038,154.18
house_11505,43.41
house_8543,62.88
house_11840,-9.33
house_9172,132.7
house_8857,199.45
house_2026,49.63
house_11406,112.21
house_9388,52.59
house_9266,101.9
,44.77
house_6881,44.18
house_6615,86.63
house_5718,56.19
,141.43
house_7989,65.63
house_12245,70.88
,64.38
,108.23
,138.89
house_4081,165.87
house_3639,256.07
house_3990,79.78
house_820,1.96
house_12885,73.79
,133.6
house_7437,68.44
,281.49
house_9572,8.49
,101.98
house_7674,93.71
house_6781,46.78
,115.47
house_3761,211.43
house_7014,77.39
house_8614,117.01
house_576,117.44
house_3343,126.55
house_12881,124.24
,66.15
house_10077,56.66
house_11797,77.33
house_9895,38.26
,57.79
,127.1
house_7320,126.72
,101.02
,160.77
,139.36
house_2838,44.2
,168.37
house_5621,43.64
house_3985,68.69
house_8151,56.6
,217.02
house_10523,102.27
house_13312,190.36
house_2887,-18.64
,95.97
house_5482,50.57
house_7426,97.05
,46.37
,102.2
house_8161,54.16
,62.27
,39.67
,57.76
house_10862,56.3
house_3817,131.29
house_1265,147.73
house_5437,118.59
house_435,77.67
house_2890,6.61
house_1279,43.29
,63.09
house_172,45.38
house_7036,95.22
,104.24
house_8101,89.29
house_5886,59.11
house_3655,46.13
house_9953,-3.93
house_12614,88.02
house_2614,130.9
house_5320,74.58
house_4893,76.55
house_12580,49.38
house_13048,32.82
house_323,45.47
house_2454,119.68
house_7493,131.87
house_12708,45.28
,72.84
,66.59
,238.0
house_10123,44.82
house_7333,75.22
,523.02
house_5947,119.76
house_9125,221.35
,90.89
house_11818,240.97
,-9.83
house_133,49.82
house_6963,45.71
,134.59
house_10733,51.55
house_771,132.83
house_13172,47.07
house_5530,113.23
house_2037,107.92
house_3935,57.79
house_4759,40.1
,-16.36
house_3213,350.97
house_4486,137.9
,70.18
house_4466,146.15
house_11287,343.45
,28.1
,107.77
house_9242,68.91
,82.66
,49.38
house_7766,125.73
house_8849,65.98
house_8898,60.48
house_12083,117.12
house_5076,79.55
house_11388,77.35
,90.32
house_2265,160.13
house_4951,83.85
house_7852,120.49
,396.14
house_685,164.65
house_670,106.49
,1332.69
,40.34
house_3328,115.57
house_4617,114.35
house_265,55.22
house_8296,184.33
house_7758,59.39
house_7981,51.38
house_10581,68.37
house_1241,78.96
,131.37
,55.09
house_2006,53.97
,70.7
house_4439,166.94
,67.4
house_8354,181.54
house_7177,55.83
house_9717,-11.68
house_2221,347.78
,146.08
,87.43
house_2444,68.75
,77.26
house_10937,308.06
house_577,50.22
house_10777,219.02
house_13097,62.71
house_11319,79.67
,80.95
house_1443,34.23
house_2293,34.23
house_11337,43.88
,67.73
house_3410,60.57
house_12444,31.32
house_522,47.48
house_7616,162.47
,36.94
house_8195,39.7
house_6634,78.03
house_9788,47.27
house_4114,16.61
house_11426,114.66
house_3925,135.68
house_11071,69.89
house_4987,274.67
,85.55
,144.15
house_12696,61.82
,169.45
,34.28
,131.9
house_4091,55.71
house_2442,80.25
house_12191,99.24
house_10610,573.35
,42.22
house_1431,42.64
house_4282,49.43
house_8649,280.43
house_9677,107.31
house_8691,103.35
house_7718,88.11
,81.68
house_1655,235.36
,50.3
house_1323,41.02
house_1130,42.26
house_7517,61.1
house_6924,208.17
house_12810,76.28
house_11508,194.86
house_622,43.06
,160.81
house_3202,39.86
house_10873,138.58
house_1741,18.9
house_650,179.97
house_10084,75.56
,41.95
house_7689,129.2
house_8555,69.36
house_10813,128.51
house_3255,45.76
house_7347,60.25
house_11046,124.27
house_6980,49.5
,147.0
,110.33
house_7513,65.37
house_12063,100.28
house_4184,159.78
,-2.26
,66.3
house_3500,104.09
,55.7
,39.16
house_5145,92.11
,72.52
house_9569,55.03
house_7617,359.92
house_3755,133.01
house_1251,74.55
house_12160,244.06
house_1271,73.27
house_10692,75.82
house_11357,54.25
house_9850,205.69
house_2222,59.7
house_11898,149.45
house_1919,95.47
house_8192,73.98
house_2266,97.31
house_11673,65.97
house_8721,63.4
house_4106,112.76
house_9244,52.37
house_6587,61.11
house_130,-24.19
,245.38
house_10891,42.72
,129.25
house_8763,93.7
house_11935,84.61
house_7652,232.28
house_4422,153.25
,120.6
house_5747,44.62
,98.87
house_9728,115.8
house_6953,74.1
house_11500,57.03
,26.13
house_9860,115.33
house_12853,10.82
house_6886,117.51
house_38,60.99
,99.81
house_3043,70.29
house_2198,82.44
,65.26
house_10769,361.3
house_11570,97.0
,14.75
house_75,99.12
,38.76
house_6114,36.92
house_5967,93.54
,204.27
house_11886,79.77
,63.4
,90.99
house_10365,149.06
,70.04
house_2371,133.79
house_6098,59.05
house_43,126.72
house_3565,117.49
house_3164,216.94
house_7649,52.32
house_12119,57.24
,235.11
house_9281,455.68
house_1236,223.47
house_1518,181.12
house_2285,57.37
house_55,77.53
house_5198,120.73
house_6864,140.7
house_5316,55.75
house_4271,170.5
house_7228,60.08
house_5326,89.16
,43.75
house_12572,61.59
,214.65
house_11530,35.87
house_9954,55.25
house_8076,213.93
house_2609,-9.53
house_2159,134.76
house_3721,83.61
house_9948,11.14
house_901,34.79
house_9350,84.09
house_3359,197.56
,34.97
house_4330,48.85
house_12445,51.49
house_3457,269.51
house_295,114.5
,87.83
,52.42
house_9829,66.92
house_11633,95.52
,124.53
house_4929,283.75
house_3416,54.08
house_1311,55.64
house_10326,13.69
house_11527,288.45
house_5566,151.24
house_320,220.9
house_5428,47.35
house_3589,65.16
,70.93
house_5905,77.32
,62.3
house_3219,65.74
house_4088,48.02
house_4464,70.48
,119.32
house_11255,284.9
,83.95
house_13001,-2.67
house_1094,52.71
,171.43
,259.76
house_343,118.24
house_2048,284.61
house_4231,1277.15
house_2231,85.96
,117.16
house_346,46.27
house_10668,233.53
house_10977,1.17
house_411,79.01
house_12738,32.51
house_11152,163.0
house_12869,57.78
house_12187,238.72
house_4624,30.61
house_3662,142.27
,100.23
house_11608,133.44
,146.7
house_361,42.08
house_2445,53.4
,28.15
house_9156,186.56
house_7522,235.41
house_6092,115.87
,61.52
,54.72
,253.45
house_8094,46.34
,226.24
house_11996,130.5
house_12719,66.18
house_6244,205.33
house_12242,109.96
house_1394,40.35
house_4135,88.04
house_11871,58.73
house_12518,36.97
house_1320,205.75
house_8991,87.6
house_10971,126.78
house_10214,67.85
house_2783,195.46
,44.96
house_6580,24.38
,47.8
house_8348,73.88
,166.01
house_3270,74.22
,39.28
house_2901,44.45
,395.66
house_10493,56.88
house_4448,79.6
house_12046,90.8
house_8301,66.29
house_1152,154.82
house_2517,69.83
house_4590,274.42
house_2175,146.56
house_3029,42.62
house_10612,68.37
,164.38
,79.8
,427.8
house_5330,-4.24
house_5419,55.61
house_1088,124.98
,31.21
,139.5
house_13115,0.32
house_6154,66.5
,116.31
,35.79
house_11227,103.88
house_11568,233.78
,267.7
house_7697,75.64
house_8056,70.56
house_13157,247.21
house_3464,61.22
house_4318,64.93
house_3871,189.25
house_3777,39.76
house_7223,23.58
house_4504,120.96
house_9712,92.23
house_7676,56.77
house_7231,72.96
house_7010,-3.55
house_11032,74.52
,125.12
,52.54
house_4078,34.59
house_10020,50.55
house_4983,154.55
,109.19
house_13287,123.11
house_3304,48.72
house_11623,39.95
house_1938,244.0
house_8591,110.27
house_6287,57.22
house_9471,44.52
house_12647,57.34
house_11139,280.75
,88.59
,60.42
house_7820,30.35
house_4857,82.93
house_1574,10.64
,85.99
house_4869,57.03
house_10267,-19.89
house_10821,52.54
,58.73
house_12167,85.18
house_4564,52.23
house_6585,135.34
house_11077,117.02
house_6938,114.22
,121.51
house_7335,48.07
house_7449,9.39
house_9554,130.86
house_2972,218.68
,224.49
,144.06
house_5966,76.93
house_3620,186.95
house_2694,66.64
,288.52
house_12121,100.7
house_12957,36.29
house_8578,244.73
house_2908,39.59
house_9470,136.24
house_4638,238.58
house_2774,240.47
house_11905,72.18
,367.33
house_1521,242.99
house_11597,78.86
house_12632,242.64
house_11697,54.14
house_13208,70.12
house_2011,156.03
house_6316,-27.26
house_1194,61.96
,48.5
house_3590,56.5
house_2998,136.15
,141.99
,220.55
house_4064,57.81
house_9278,24.11
,70.15
house_155,89.62
house_11739,189.14
house_284,58.44
house_90,46.47
house_9091,196.39
house_4472,182.74
,174.41
house_7966,71.73
,33.53
house_5501,51.98
,241.16
house_6428,75.29
house_10535,386.82
house_13117,56.16
house_378,51.5
house_10945,46.42
house_1971,177.48
house_3779,27.2
house_2094,63.64
house_3667,67.37
house_2807,208.95
house_379,112.82
house_7598,14.64
house_5658,65.92
house_9727,205.35
house_9591,44.03
,60.18
house_1885,47.8
,90.03
house_3818,34.42
house_3603,39.99
house_8089,68.87
,6.2
house_2564,87.65
house_4157,108.1
house_8067,233.96
house_3187,122.01
house_6631,146.27
house_11653,120.4
,76.95
house_9648,131.3
house_7184,196.28
house_12218,48.15
house_1031,6.26
house_8844,53.79
house_4031,82.36
house_6003,122.31
house_10354,62.06
,5.92
house_9136,40.15
,69.77
house_7597,74.98
house_10030,31.29
,115.14
,87.19
house_5334,314.73
,53.16
,66.55
house_7932,68.13
house_12309,162.16
house_10672,63.0
house_11507,369.43
,33.57
house_4761,345.22
house_12120,48.88
house_11630,232.23
house_11252,57.29
house_9290,26.05
,100.83
house_3124,45.46
,426.99
house_11208,124.01
house_2710,267.89
house_3387,129.02
house_8651,235.12
house_7327,92.01
house_6815,254.35
house_6103,95.89
,79.64
house_3809,88.36
house_8600,45.91
house_1467,326.6
house_10359,22.11
house_7469,35.38
house_11994,77.49
house_2390,-23.03
,93.13
,97.67
,41.87
house_768,51.31
house_538,42.21
house_10074,72.96
,39.58
house_450,-4.82
,109.38
,66.84
,53.63
house_5454,218.67
house_3659,86.89
,57.57
house_754,75.88
house_12374,63.1
,49.55
house_3300,63.22
house_11451,112.02
house_8257,74.37
house_8552,240.36
house_907,51.89
house_1553,101.8
house_209,369.85
house_2782,234.02
house_8593,35.72
house_8255,91.5
house_12983,64.92
house_9884,19.09
house_5347,33.43
,154.19
house_12093,38.28
house_1115,78.68
house_11611,34.95
house_3813,120.53
house_3876,0.19
house_1793,261.07
house_8155,121.12
house_6860,134.38
,129.6
,63.26
house_8681,128.13
house_3970,210.47
,255.5
house_10952,101.48
,52.11
house_10908,15.53
,29.02
house_10901,250.02
house_686,86.37
house_9475,74.8
house_2147,369.6
house_9066,155.06
house_11811,15.13
,307.0
house_10065,51.4
house_913,73.18
house_4568,55.7
house_2788,52.58
house_5953,37.95
house_8848,119.71
house_1344,82.09
house_2529,45.86
house_7189,58.18
house_1715,62.92
house_9143,70.89
house_13156,354.29
house_9133,93.86
house_12419,77.37
house_11808,36.61
,109.02
house_1050,105.73
,11.92
house_9243,61.63
house_5949,79.81
house_3495,63.12
house_7456,25.08
house_11392,29.45
house_12569,115.16
house_1894,150.72
house_2850,63.6
house_1963,224.61
house_787,81.49
house_5572,123.67
house_3993,40.01
house_2842,34.92
house_8753,143.84
house_6268,256.65
house_896,75.98
house_6253,49.86
house_9396,50.7
,58.14
house_8919,58.02
house_10691,71.94
house_7843,80.13
,95.86
,137.98
,215.49
house_4243,-7.08
,121.43
house_9649,111.72
house_6022,187.13
house_3156,58.15
house_1728,42.91
house_5563,44.93
house_6023,13.25
,3.29
house_6410,96.34
house_11569,65.35
house_2438,86.43
house_5050,262.83
house_10366,66.03
house_2133,116.14
,32.19
house_1257,55.3
house_11471,278.99
,87.47
house_2002,277.1
house_894,71.98
,77.72
,48.96
house_11259,114.41
,13.5
,116.14
house_3900,86.94
,252.61
house_1814,104.91
house_4127,501.63
house_5318,145.27
house_2276,133.24
house_13266,59.47
house_3419,152.47
house_3625,71.69
,54.1
house_12105,498.54
house_7696,148.39
,133.06
,103.43
house_12382,51.62
house_3385,17.61
house_13234,206.2
house_10778,79.36
house_13135,18.3
house_3017,202.6
house_3844,36.15
house_9520,247.12
house_1129,119.62
house_2657,113.93
house_8590,51.25
house_4873,126.06
house_4077,205.27
house_1913,155.66
house_12049,51.82
,106.01
house_8414,155.91
house_4284,141.72
house_12995,101.68
house_6152,82.2
house_9506,60.59
,72.63
house_12271,67.9
house_13318,41.99
,69.9
house_208,58.23
house_8153,308.99
house_3074,107.25
house_3679,93.78
,70.73
house_5544,111.85
house_2735,147.63
house_4116,38.07
house_1975,19.87
house_9738,99.98
house_10964,94.24
,191.73
house_9606,64.55
house_3237,294.53
house_13316,25.57
house_12422,55.47
,53.06
house_1377,206.34
,78.13
house_9327,336.22
,50.53
,53.58
house_10250,196.42
house_3269,53.3
house_1285,99.53
,79.9
house_3058,211.42
,117.42
,236.15
house_7854,70.49
house_2498,138.63
house_8317,29.57
house_9753,123.46
house_1620,54.89
house_3708,298.0
house_1070,168.94
,37.48
house_2123,127.69
house_5388,48.75
house_2626,58.66
house_6712,157.37
house_3412,47.65
house_5132,53.89
house_6298,338.81
house_7529,89.6
,59.05
house_5625,463.97
house_9124,309.68
house_12959,72.96
house_1865,33.41
house_8366,37.74
house_11119,41.34
house_3272,87.88
house_11812,105.54
house_7787,156.42
house_4375,43.66
house_1777,100.37
house_6185,90.2
,114.41
house_12181,186.98
,347.27
,145.79
house_2060,190.41
house_11263,96.75
house_7549,37.0
house_6677,51.13
house_5831,88.15
house_4387,61.68
house_2885,83.21
house_280,-20.81
house_11095,32.73
,112.35
house_717,88.11
house_3731,45.9
house_7899,66.35
house_9200,37.85
house_5992,66.23
house_8684,51.4
house_5039,89.55
house_11483,72.29
,105.7
house_8024,200.49
,116.92
house_6131,83.12
,102.36
house_12216,59.21
house_1168,234.35
house_9737,151.9
house_6831,66.23
house_12061,44.92
house_12639,136.29
house_500,71.15
house_987,104.63
,73.44
house_12970,62.41
,138.14
,82.25
house_674,90.31
house_3829,81.24
,90.26
house_9634,71.04
house_10781,70.06
house_1757,89.65
house_1165,172.87
,28.88
house_6575,89.29
house_3429,67.57
house_11434,67.46
,46.06
house_3859,80.45
house_1674,29.91
house_8426,38.52
house_4437,317.61
,99.03
,194.15
,38.86
,130.07
house_9957,47.12
house_584,65.48
house_10330,60.63
,207.64
house_2930,67.7
,111.39
house_8948,70.57
house_1096,281.87
,201.18
house_2593,-2.42
house_1730,124.84
house_3535,159.35
house_7257,60.62
house_3382,39.15
house_821,315.82
,52.67
,32.39
house_11615,82.58
house_7531,46.01
house_1995,-11.42
house_6960,90.94
house_2949,78.56
house_8120,2.68
house_9625,-14.7
house_2383,281.21
,38.32
house_6398,125.56
house_6430,74.54
house_673,164.84
,30.82
house_10725,64.94
house_9959,63.58
,35.97
house_457,36.02
house_6380,97.41
,73.98
house_3975,3.08
house_9336,79.79
,44.36
house_5044,106.84
house_4012,217.65
,65.66
house_1358,88.25
,231.99
,39.7
house_319,42.83
house_11823,439.35
house_8912,60.03
house_3411,147.82
house_8533,77.24
house_9348,52.12
house_2361,138.01
house_12667,119.4
house_1079,58.85
house_12270,120.99
house_6927,47.02
house_1840,159.32
house_110,156.72
house_6226,64.79
house_11669,36.71
house_7088,164.7
,198.68
,139.48
house_12405,-28.47
,267.1
house_3078,30.96
house_3470,70.68
house_5928,203.4
house_12080,76.92
,75.52
house_4015,57.8
house_3675,50.95
,41.28
house_10171,37.24
house_4543,25.06
,45.09
house_8798,96.19
house_3790,127.48
house_5670,116.8
house_4596,56.83
,218.39
house_5532,75.5
house_8625,116.63
,192.73
house_8897,57.33
house_9287,134.81
house_10762,-4.17
house_2823,269.36
house_1277,131.41
house_10229,903.79
house_7249,66.59
house_1842,39.98
,107.86
house_3921,68.06
,155.34
,66.74
,84.86
house_4775,52.21
house_6849,45.8
house_5942,63.46
house_4372,19.26
house_11582,140.58
house_4699,67.57
house_10370,60.78
house_579,567.8
house_1219,196.38
house_8492,208.44
house_3672,77.64
house_5191,76.24
house_5971,79.5
house_10683,51.37
house_6982,61.07
house_3739,313.74
,224.02
house_10521,-3.67
house_6314,75.56
house_9381,73.24
house_290,867.25
house_1449,207.73
house_8237,115.97
house_8173,196.38
house_7702,92.17
,48.21
house_5677,37.01
house_11878,178.97
,185.19
,75.78
house_9660,227.25
,75.98
house_2834,60.64
house_6249,79.52
house_7583,34.69
house_4050,52.5
house_7911,113.07
house_12404,50.76
house_11082,28.03
house_8568,49.44
house_6117,249.51
,36.34
,268.92
,81.82
,40.98
,59.19
house_503,104.27
,15.67
house_5183,70.66
house_3848,83.7
house_6266,55.08
,149.45
house_5580,234.61
house_12239,128.2
house_6786,56.16
house_13209,84.56
,284.03
house_10577,47.57
house_704,92.02
,125.95
,88.0
house_6825,132.68
,148.81
,13.12
,254.75
,-30.92
house_4833,66.22
house_3733,-39.88
house_2700,60.04
,52.28
house_12294,59.53
,124.29
house_3730,52.0
house_12746,174.86
house_5540,133.68
house_1040,37.52
house_11932,129.33
house_12469,42.51
house_980,254.44
house_1920,153.49
house_8309,45.6
house_9783,67.4
house_1736,65.15
,64.86
house_3367,170.76
,39.16
house_6477,63.03
house_5739,57.99
house_2649,284.52
house_1557,96.71
house_10764,19.83
house_7404,189.72
,43.85
,112.25
,74.5
house_6807,77.04
house_8727,48.55
house_3957,58.27
house_3762,77.39
house_6821,61.68
house_11401,57.82
house_11917,175.74
house_6862,110.14
house_12602,61.09
house_4521,165.65
,76.58
house_10562,77.83
house_3864,70.22
,48.04
,162.51
house_1844,120.98
,23.63
house_5338,240.58
house_3704,70.75
,97.8
house_3243,74.47
,-41.01
house_12024,52.32
house_4701,43.67
house_11632,55.8
house_825,59.58
house_12528,84.74
,79.44
,70.54
house_7959,74.03
house_1983,129.43
,101.52
house_12637,103.29
house_9415,65.46
house_5590,56.15
house_11457,18.29
house_9986,82.51
house_11648,179.28
house_12941,92.81
house_9692,75.15
house_3964,38.99
house_5387,96.54
,57.49
house_6329,234.59
house_10899,59.29
house_8680,86.29
house_4783,64.94
,123.39
house_10121,29.14
,59.26
house_3442,76.45
house_146,47.29
house_8417,28.68
,165.77
house_1253,125.92
,115.57
house_6357,58.44
,131.56
house_3101,195.84
house_9526,62.91
house_3932,91.7
,121.31
,17.86
house_4899,132.17
house_8037,18.69
house_9230,45.91
house_10720,43.28
house_596,51.4
house_7916,309.36
house_6914,21.94
,296.27
house_6258,213.41
house_1731,1.77
house_1890,303.71
house_8535,68.86
house_7340,122.85
,39.82
house_10576,114.35
,46.32
,139.89
house_6417,194.41
,71.39
,79.9
house_2105,76.66
house_3820,68.07
house_2506,43.22
house_4107,63.05
house_5773,144.39
house_4720,46.63
house_12163,218.67
house_5192,96.28
house_13031,69.27
house_11271,51.21
house_6207,77.56
house_6381,127.69
,94.52
house_918,121.6
house_10007,72.13
,235.4
house_9417,354.75
house_8603,68.75
house_902,143.59
house_786,49.77
house_1910,311.82
house_1426,64.54
house_3800,74.61
house_3264,75.32
house_4432,25.58
house_4493,207.52
,246.51
,110.18
,55.37
house_2704,235.87
house_1306,121.14
house_5917,36.34
,272.79
house_8815,156.41
house_4584,63.37
house_12354,114.21
house_8699,35.16
house_5891,175.82
house_9498,211.85
house_7443,244.03
,32.36
,90.64
house_2030,51.87
house_11224,67.66
house_9212,28.21
house_6394,69.86
house_1383,242.17
house_4705,67.01
,150.76
house_6919,237.25
house_5426,13.31
house_2260,135.78
,75.59
house_5687,584.64
,224.78
house_371,160.35
house_6150,61.08
house_13291,37.78
house_10316,30.04
house_1368,219.11
house_3617,73.06
house_86,145.15
,53.71
house_572,49.75
house_11881,44.5
,67.3
,72.32
house_2720,7.78
house_10949,57.67
house_3582,54.4
house_2114,227.89
,75.72
house_10796,408.58
,46.24
house_2042,51.6
,46.81
,68.17
house_2751,55.72
house_3635,17.09
house_7218,269.85
house_962,40.82
house_8104,230.37
,63.61
house_1948,45.07
house_6446,43.63
house_1755,256.45
,58.13
house_9106,73.3
,66.15
house_8079,9.12
house_874,120.54
,32.73
house_3020,77.35
house_9839,116.1
house_12222,95.79
house_3741,114.57
house_1822,280.21
house_11269,349.08
house_7292,229.32
house_2557,69.99
house_8553,-14.42
house_2359,93.67
house_260,32.67
,59.39
house_4409,135.41
house_11998,126.55
house_5465,68.76
,241.79
house_5219,48.64
house_1827,125.05
house_890,80.54
house_3484,83.17
house_7599,264.04
house_1482,91.3
house_12077,128.7
house_9617,109.96
house_12759,195.13
house_10758,-22.05
house_2129,73.96
,54.46
house_10342,86.82
house_1908,115.95
,59.66
house_160,48.34
house_11314,82.33
house_12200,27.45
house_6324,38.86
house_2339,284.5
house_8102,40.57
house_13271,124.18
house_3670,33.13
house_10361,93.01
,23.51
house_4942,64.0
house_7875,70.25
,173.82
house_1974,85.41
house_10176,142.61
house_3052,106.13
house_9767,484.86
,45.89
house_5311,265.81
,226.13
,27.2
house_745,64.41
house_12997,131.85
,59.05
house_7680,108.41
house_7605,69.07
house_1102,77.08
house_11092,185.56
house_10309,45.51
house_5861,38.99
house_6880,60.35
,115.68
house_5196,178.32
house_7552,40.49
house_8116,67.49
,97.66
house_7077,137.54
house_7603,51.02
,65.07
house_1469,64.2
house_8996,43.05
house_8400,287.36
house_7553,97.63
house_7580,57.33
house_1183,115.23
,75.23
,137.39
house_3771,22.68
house_5410,99.97
house_6957,95.75
,419.71
,196.25
house_4120,249.73
,195.48
house_5764,255.24
house_682,67.76
house_1586,175.66
,146.06
house_6489,57.95
house_5461,15.14
house_1099,121.18
,134.9
,45.65
house_9098,170.07
house_10897,127.04
house_7666,52.39
,46.25
house_7211,58.48
house_1601,50.51
house_4570,137.16
house_1733,43.48
house_2343,107.74
,68.34
,73.17
house_1235,13.43
,30.09
house_8747,327.06
,-4.09
,58.62
,45.13
house_8869,44.74
house_13292,56.03
,12.08
house_8168,89.29
house_9457,120.61
house_439,51.95
house_12698,109.85
,125.35
house_2646,235.62
house_9390,82.45
house_774,90.16
,66.8
,72.63
house_629,44.08
,13.71
,165.95
house_8672,57.36
house_645,76.61
house_7282,85.25
house_8751,322.79
house_4523,117.77
house_2848,11.57
,68.7
house_9922,43.09
house_10335,66.93
,172.35
house_6005,273.77
,49.68
house_12378,97.95
house_5933,92.72
house_7815,72.05
,164.47
house_9923,58.11
,124.58
house_3239,398.3
,81.59
house_12356,76.65
,120.83
house_1128,-3.63
house_12910,161.35
house_10165,8.02
house_3677,126.47
,37.15
,42.43
house_4096,49.57
house_690,196.07
,61.83
house_5487,81.17
house_2141,45.3
,168.27
house_4509,162.35
house_5200,54.17
,302.14
,62.96
house_3828,78.71
house_12150,85.56
house_11413,58.37
house_3136,96.38
house_3322,42.98
house_10095,179.9
house_2604,143.64
house_8675,47.74
house_137,73.21
house_7195,220.47
house_6029,82.49
,97.09
,58.94
house_5026,24.97
house_6502,146.96
house_99,195.13
house_5630,63.81
house_11048,101.15
,7.92
house_3873,38.11
house_7265,64.27
house_3060,36.77
house_12711,38.44
house_7746,53.3
house_10603,67.73
house_1077,53.52
house_7953,319.95
house_7670,55.38
house_10261,33.0
house_581,67.64
,6.36
house_3215,50.36
house_2356,39.06
house_12897,136.99
,92.9
house_11250,264.18
house_471,51.24
house_12087,153.63
house_247,96.02
house_2165,40.24
house_7405,6.97
house_5714,35.39
house_11777,34.37
house_11404,38.76
house_5685,196.65
,117.93
,159.31
house_9631,114.72
house_4036,54.51
house_4275,54.56
house_7390,277.09
house_5738,81.37
house_11414,62.55
house_10037,59.8
house_12583,107.38
house_955,164.68
